"LOJA","DATA","PRECO_COMBUSTIVEL","IPC","TAXA_DESEMPREGO","EVENTO "
"27","4/27/2012","4,163","1,419,596,595","8,253","False"
"27","5/4/2012","4,124","1,420,177,929","8,253","False"
"27","5/11/2012","4,055","1,420,759,262","8,253","False"
"27","5/18/2012","4,029","1,420,970,115","8,253","False"
"27","5/25/2012","39,789,999,999,999,904","14,210,327,759,999,900","8,253","False"
"27","6/1/2012","3,915","1,421,095,438","8,253","False"
"27","6/8/2012","38,710,000,000,000,000","14,211,580,990,000,000","8,253","False"
"27","6/15/2012","3,786","1,421,292,548","8,253","False"
"27","6/22/2012","3,722","14,216,064,640,000,000","8,253","False"
"27","6/29/2012","3,667","14,219,203,810,000,000","8,253","False"
"27","7/6/2012","36,460,000,000,000,000","14,222,342,980,000,000","8,238,999,999,999,990","False"
"27","7/13/2012","36,889,999,999,999,904","14,225,482,140,000,000","8,238,999,999,999,990","False"
"27","7/20/2012","37,319,999,999,999,904","1,422,337,569","8,238,999,999,999,990","False"
"27","7/27/2012","3.82","1,422,126,924","8,238,999,999,999,990","False"
"27","8/3/2012","3,819","14,219,162,790,000,000","8,238,999,999,999,990","False"
"27","8/10/2012","3,863","14,217,056,340,000,000","8,238,999,999,999,990","False"
"27","8/17/2012","3,963","14,221,573,850,000,000","8,238,999,999,999,990","False"
"27","8/24/2012","3,997","14,231,059,330,000,000","8,238,999,999,999,990","False"
"27","8/31/2012","4,026","1,424,054,482","8,238,999,999,999,990","False"
"27","9/7/2012","40,760,000,000,000,000","142,500,303","8,238,999,999,999,990","True"
"27","9/14/2012","4,088","14,259,388,330,000,000","8,238,999,999,999,990","False"
"27","9/21/2012","4,203","1,426,798,167","8,238,999,999,999,990","False"
"27","9/28/2012","4,158","14,276,575","8,238,999,999,999,990","False"
"27","10/5/2012","4,151","14,285,168,330,000,000","8","False"
"27","10/12/2012","4,186","14,293,761,669,999,900","8","False"
"27","10/19/2012","41,530,000,000,000,000","1,428,633,629","8","False"
"27","10/26/2012","4,071,000,000,000,000","14,276,241,130,000,000","8","False"
"27","11/2/2012","3.97","1,426,614,597","8","False"
"27","11/9/2012","3,947","1,425,605,081","8","False"
"27","11/16/2012","39,419,999,999,999,904","1,424,928,071","8","False"
"27","11/23/2012","3,978","1,424,694,405","8","True"
"27","11/30/2012","3,966","14,244,607,380,000,000","8","False"
"27","12/7/2012","3.92","1,424,227,071","8","False"
"27","12/14/2012","38,689,999,999,999,904","14,241,173,500,000,000","8","False"
"27","12/21/2012","38,160,000,000,000,000","1,424,751,302","8","False"
"27","12/28/2012","3,785","1,425,385,253","8","True"
"27","1/4/2013","37,939,999,999,999,904","1,426,019,205","7,945","False"
"27","1/11/2013","3,802","14,266,531,569,999,900","7,945","False"
"27","1/18/2013","3,798","14,273,201,730,000,000","7,945","False"
"27","1/25/2013","3.78","1,428,000,415","7,945","False"
"27","2/1/2013","3,806","1,428,680,657","7,945","False"
"27","2/8/2013","3,945","14,293,608,989,999,900","7,945","True"
"27","2/15/2013","4,006","14,298,159,950,000,000","7,945","False"
"27","2/22/2013","4,045","14,297,082,269,999,900","7,945","False"
"27","3/1/2013","4,079","1,429,600,459","7,945","False"
"27","3/8/2013","4,045","14,294,926,909,999,900","7,945","False"
"27","3/15/2013","4,029","1,429,601,382","7,945","False"
"27","3/22/2013","39,989,999,999,999,904","1,430,251,221","7,945","False"
"27","3/29/2013","3,983","143,090,106","7,945","False"
"27","4/5/2013","39,539,999,999,999,904","1,431,550,899","7,697","False"
"27","4/12/2013","39,139,999,999,999,904","1,432,200,737","7,697","False"
"27","4/19/2013","38,760,000,000,000,000","1,432,200,737","7,697","False"
"27","4/26/2013","3,806","1,432,200,737","7,697","False"
"27","5/3/2013","3,775","","","False"
"27","5/10/2013","3,762","","","False"
"27","5/17/2013","3.79","","","False"
"27","5/24/2013","3,793","","","False"
"27","5/31/2013","38,080,000,000,000,000","","","False"
"27","6/7/2013","3,792","","","False"
"27","6/14/2013","3,795","","","False"
"27","6/21/2013","3,793","","","False"
"27","6/28/2013","3.8","","","False"
"27","7/5/2013","3,778","","","False"
"27","7/12/2013","37,910,000,000,000,000","","","False"
"27","7/19/2013","39,130,000,000,000,000","","","False"
"27","7/26/2013","3,951","","","False"
"28","2/5/2010","29,619,999,999,999,900","1,264,420,645","13,975","False"
"28","2/12/2010","2,946","1,264,962,581","13,975","True"
"28","2/19/2010","2,915","1,265,262,857","13,975","False"
"28","2/26/2010","2,825","12,655,228,570,000,000","13,975","False"
"28","3/5/2010","2,987","12,657,828,570,000,000","13,975","False"
"28","3/12/2010","2,925","1,266,042,857","13,975","False"
"28","3/19/2010","3,054","1,266,066,452","13,975","False"
"28","3/26/2010","3,083","1,266,050,645","13,975","False"
"28","4/2/2010","30,860,000,000,000,000","12,660,348,390,000,000","14,099","False"
"28","4/9/2010","3.09","12,660,190,320,000,000","14,099","False"
"28","4/16/2010","3,109","1,265,621","14,099","False"
"28","4/23/2010","3.05","12,647,133,329,999,900","14,099","False"
"28","4/30/2010","3,105","12,638,056,670,000,000","14,099","False"
"28","5/7/2010","3,127","1,262,898","14,099","False"
"28","5/14/2010","3,145","12,620,854,840,000,000","14,099","False"
"28","5/21/2010","3.12","12,618,438,710,000,000","14,099","False"
"28","5/28/2010","30,580,000,000,000,000","12,616,022,579,999,900","14,099","False"
"28","6/4/2010","29,410,000,000,000,000","1,261,360,645","14,099","False"
"28","6/11/2010","2,949","12,611,190,320,000,000","14,099","False"
"28","6/18/2010","3,043","12,611,399,999,999,900","14,099","False"
"28","6/25/2010","30,839,999,999,999,900","1,261,266","14,099","False"
"28","7/2/2010","3,105","1,261,392","14.18","False"
"28","7/9/2010","3.1","1,261,518","14.18","False"
"28","7/16/2010","3,094","1,261,498,065","14.18","False"
"28","7/23/2010","3,112","1,261,283,548","14.18","False"
"28","7/30/2010","3,017","12,610,690,320,000,000","14.18","False"
"28","8/6/2010","3,123","12,608,545,159,999,900","14.18","False"
"28","8/13/2010","3,159","126,064","14.18","False"
"28","8/20/2010","30,410,000,000,000,000","1,260,766,452","14.18","False"
"28","8/27/2010","31,289,999,999,999,900","12,608,929,029,999,900","14.18","False"
"28","9/3/2010","30,869,999,999,999,900","1,261,019,355","14.18","False"
"28","9/10/2010","30,439,999,999,999,900","12,611,458,059,999,900","14.18","True"
"28","9/17/2010","3,028","12,614,546,670,000,000","14.18","False"
"28","9/24/2010","29,389,999,999,999,900","12,619,003,329,999,900","14.18","False"
"28","10/1/2010","30,010,000,000,000,000","1,262,346","14,312,999,999,999,900","False"
"28","10/8/2010","3,013","12,627,916,670,000,000","14,312,999,999,999,900","False"
"28","10/15/2010","29,760,000,000,000,000","1,263,266,774","14,312,999,999,999,900","False"
"28","10/22/2010","3,014","12,638,154,840,000,000","14,312,999,999,999,900","False"
"28","10/29/2010","3,016","12,643,641,940,000,000","14,312,999,999,999,900","False"
"28","11/5/2010","31,289,999,999,999,900","12,649,129,029,999,900","14,312,999,999,999,900","False"
"28","11/12/2010","3.13","1,265,461,613","14,312,999,999,999,900","False"
"28","11/19/2010","3,161","1,266,072","14,312,999,999,999,900","False"
"28","11/26/2010","3,162","12,666,926,670,000,000","14,312,999,999,999,900","True"
"28","12/3/2010","30,410,000,000,000,000","12,673,133,329,999,900","14,312,999,999,999,900","False"
"28","12/10/2010","32,030,000,000,000,000","1,267,934","14,312,999,999,999,900","False"
"28","12/17/2010","3,236","12,687,948,390,000,000","14,312,999,999,999,900","False"
"28","12/24/2010","3,236","12,698,358,059,999,900","14,312,999,999,999,900","False"
"28","12/31/2010","3,148","1,270,876,774","14,312,999,999,999,900","True"
"28","1/7/2011","3,287","12,719,177,420,000,000","14,020,999,999,999,900","False"
"28","1/14/2011","3,312","1,273,009,355","14,020,999,999,999,900","False"
"28","1/21/2011","32,230,000,000,000,000","12,744,048,390,000,000","14,020,999,999,999,900","False"
"28","1/28/2011","3,342","12,758,003,229,999,900","14,020,999,999,999,900","False"
"28","2/4/2011","33,480,000,000,000,000","12,771,958,059,999,900","14,020,999,999,999,900","False"
"28","2/11/2011","33,810,000,000,000,000","12,785,912,900,000,000","14,020,999,999,999,900","True"
"28","2/18/2011","3.43","12,799,525","14,020,999,999,999,900","False"
"28","2/25/2011","3.53","128.13","14,020,999,999,999,900","False"
"28","3/4/2011","3,674","12,826,475","14,020,999,999,999,900","False"
"28","3/11/2011","3,818","1,283,995","14,020,999,999,999,900","False"
"28","3/18/2011","36,919,999,999,999,904","1,285,121,935","14,020,999,999,999,900","False"
"28","3/25/2011","3,909","1,286,160,645","14,020,999,999,999,900","False"
"28","4/1/2011","3,772","1,287,199,355","13,735,999,999,999,900","False"
"28","4/8/2011","4,003","1,288,238,065","13,735,999,999,999,900","False"
"28","4/15/2011","38,680,000,000,000,000","12,891,073,329,999,900","13,735,999,999,999,900","False"
"28","4/22/2011","41,339,999,999,999,904","1,289,553","13,735,999,999,999,900","False"
"28","4/29/2011","4,151","1,289,998,667","13,735,999,999,999,900","False"
"28","5/6/2011","41,930,000,000,000,000","12,904,443,329,999,900","13,735,999,999,999,900","False"
"28","5/13/2011","4,202","129,089","13,735,999,999,999,900","False"
"28","5/20/2011","4,169","1,290,756,774","13,735,999,999,999,900","False"
"28","5/27/2011","4,087","1,290,623,548","13,735,999,999,999,900","False"
"28","6/3/2011","4,031,000,000,000,000","1,290,490,323","13,735,999,999,999,900","False"
"28","6/10/2011","39,810,000,000,000,000","1,290,357,097","13,735,999,999,999,900","False"
"28","6/17/2011","3,935","1,290,432","13,735,999,999,999,900","False"
"28","6/24/2011","3,898","1,290,663","13,735,999,999,999,900","False"
"28","7/1/2011","3,842","1,290,894","13,503","False"
"28","7/8/2011","3,705","1,291,125","13,503","False"
"28","7/15/2011","36,919,999,999,999,904","1,291,338,387","13,503","False"
"28","7/22/2011","37,939,999,999,999,904","1,291,507,742","13,503","False"
"28","7/29/2011","3,805","12,916,770,970,000,000","13,503","False"
"28","8/5/2011","3,803","1,291,846,452","13,503","False"
"28","8/12/2011","3,701","1,292,015,806","13,503","False"
"28","8/19/2011","37,430,000,000,000,000","1,292,405,806","13,503","False"
"28","8/26/2011","3.74","1,292,832,581","13,503","False"
"28","9/2/2011","3,798","12,932,593,549,999,900","13,503","False"
"28","9/9/2011","39,130,000,000,000,000","1,293,686,129","13,503","True"
"28","9/16/2011","3,918","1,294,306","13,503","False"
"28","9/23/2011","37,889,999,999,999,904","1,295,183,333","13,503","False"
"28","9/30/2011","3,877","1,296,060,667","13,503","False"
"28","10/7/2011","3,827","1,296,938","12.89","False"
"28","10/14/2011","3,805","12,977,064,520,000,000","12.89","False"
"28","10/21/2011","3,842","12,978,216,129,999,900","12.89","False"
"28","10/28/2011","3,727","1,297,936,774","12.89","False"
"28","11/4/2011","38,280,000,000,000,000","1,298,051,935","12.89","False"
"28","11/11/2011","3,824","12,981,670,970,000,000","12.89","False"
"28","11/18/2011","3,813","12,982,683,329,999,900","12.89","False"
"28","11/25/2011","3,622","1,298,364","12.89","True"
"28","12/2/2011","3,701","12,984,596,670,000,000","12.89","False"
"28","12/9/2011","36,439,999,999,999,904","1,298,555,333","12.89","False"
"28","12/16/2011","3.6","1,298,980,645","12.89","False"
"28","12/23/2011","35,410,000,000,000,000","12,998,454,840,000,000","12.89","False"
"28","12/30/2011","3,428","13,007,103,229,999,900","12.89","True"
"28","1/6/2012","35,989,999,999,999,900","13,015,751,609,999,900","12,187,000,000,000,000","False"
"28","1/13/2012","3,657","130,244","12,187,000,000,000,000","False"
"28","1/20/2012","3.66","13,027,922,579,999,900","12,187,000,000,000,000","False"
"28","1/27/2012","3,675","13,031,445,159,999,900","12,187,000,000,000,000","False"
"28","2/3/2012","3,702","1,303,496,774","12,187,000,000,000,000","False"
"28","2/10/2012","3,722","13,038,490,320,000,000","12,187,000,000,000,000","True"
"28","2/17/2012","3,781","1,304,546,207","12,187,000,000,000,000","False"
"28","2/24/2012","3.95","1,305,502,069","12,187,000,000,000,000","False"
"28","3/2/2012","4,178","1,306,457,931","12,187,000,000,000,000","False"
"28","3/9/2012","4.25","1,307,413,793","12,187,000,000,000,000","False"
"28","3/16/2012","4,273","13,082,619,350,000,000","12,187,000,000,000,000","False"
"28","3/23/2012","4,038","1,308,966,452","12,187,000,000,000,000","False"
"28","3/30/2012","4,294","13,096,709,679,999,900","12,187,000,000,000,000","False"
"28","4/6/2012","4,121","13,103,754,840,000,000","11,627","False"
"28","4/13/2012","4,254","131,108","11,627","False"
"28","4/20/2012","42,219,999,999,999,904","13,111,733,329,999,900","11,627","False"
"28","4/27/2012","41,930,000,000,000,000","13,112,666,670,000,000","11,627","False"
"28","5/4/2012","4,171","131,136","11,627","False"
"28","5/11/2012","4,186","13,114,533,329,999,900","11,627","False"
"28","5/18/2012","4.11","1,310,983,226","11,627","False"
"28","5/25/2012","4,293","13,102,877,420,000,000","11,627","False"
"28","6/1/2012","4,277","13,095,922,579,999,900","11,627","False"
"28","6/8/2012","4,103","1,308,896,774","11,627","False"
"28","6/15/2012","4,144","13,082,953,329,999,900","11,627","False"
"28","6/22/2012","4,013,999,999,999,990","1,307,929","11,627","False"
"28","6/29/2012","3,875","13,075,626,670,000,000","11,627","False"
"28","7/6/2012","3,765","1,307,196,333","10,925,999,999,999,900","False"
"28","7/13/2012","37,230,000,000,000,000","130,683","10,925,999,999,999,900","False"
"28","7/20/2012","37,260,000,000,000,000","13,070,129,029,999,900","10,925,999,999,999,900","False"
"28","7/27/2012","37,689,999,999,999,904","1,307,195,806","10,925,999,999,999,900","False"
"28","8/3/2012","3.76","13,073,787,099,999,900","10,925,999,999,999,900","False"
"28","8/10/2012","38,110,000,000,000,000","1,307,561,613","10,925,999,999,999,900","False"
"28","8/17/2012","4,002","1,307,909,677","10,925,999,999,999,900","False"
"28","8/24/2012","4,055","1,308,381,613","10,925,999,999,999,900","False"
"28","8/31/2012","4,093","1,308,853,548","10,925,999,999,999,900","False"
"28","9/7/2012","4,124","13,093,254,840,000,000","10,925,999,999,999,900","True"
"28","9/14/2012","4,133","13,097,766,670,000,000","10,925,999,999,999,900","False"
"28","9/21/2012","4,125","13,101,033,329,999,900","10,925,999,999,999,900","False"
"28","9/28/2012","3,966","131,043","10,925,999,999,999,900","False"
"28","10/5/2012","3,966","1,310,756,667","10,199","False"
"28","10/12/2012","4,468","1,311,083,333","10,199","False"
"28","10/19/2012","4,449","13,114,996,770,000,000","10,199","False"
"28","10/26/2012","4,301","13,119,309,679,999,900","10,199","False"
"28","11/2/2012","4,099","1,312,362,258","10,199","False"
"28","11/9/2012","3,951","1,312,793,548","10,199","False"
"28","11/16/2012","38,339,999,999,999,904","1,313,258","10,199","False"
"28","11/23/2012","3,759","13,137,666,670,000,000","10,199","True"
"28","11/30/2012","35,810,000,000,000,000","1,314,275,333","10,199","False"
"28","12/7/2012","3,668","1,314,784","10,199","False"
"28","12/14/2012","3,467","131,537","10,199","False"
"28","12/21/2012","33,930,000,000,000,000","131,642","10,199","False"
"28","12/28/2012","3.48","131,747","10,199","True"
"28","1/4/2013","3.51","131,852","9.91","False"
"28","1/11/2013","3,542","131,957","9.91","False"
"28","1/18/2013","3,545","132,030,871","9.91","False"
"28","1/25/2013","33,369,999,999,999,900","1,320,922,903","9.91","False"
"28","2/1/2013","3.6","1,321,537,097","9.91","False"
"28","2/8/2013","3,795","132,215,129","9.91","True"
"28","2/15/2013","3,924","1,322,725,714","9.91","False"
"28","2/22/2013","4,031,000,000,000,000","13,232,007,140,000,000","9.91","False"
"28","3/1/2013","4,109","1,323,675,714","9.91","False"
"28","3/8/2013","38,739,999,999,999,904","13,241,507,140,000,000","9.91","False"
"28","3/15/2013","4,104","1,324,668,065","9.91","False"
"28","3/22/2013","4,062","132,529,129","9.91","False"
"28","3/29/2013","4,016","13,259,145,159,999,900","9.91","False"
"28","4/5/2013","3,998","13,265,377,420,000,000","9,874","False"
"28","4/12/2013","39,810,000,000,000,000","13,271,609,679,999,900","9,874","False"
"28","4/19/2013","3.76","13,271,609,679,999,900","9,874","False"
"28","4/26/2013","3,889","13,271,609,679,999,900","9,874","False"
"28","5/3/2013","36,710,000,000,000,000","","","False"
"28","5/10/2013","36,889,999,999,999,904","","","False"
"28","5/17/2013","38,089,999,999,999,904","","","False"
"28","5/24/2013","3,835","","","False"
"28","5/31/2013","38,289,999,999,999,904","","","False"
"28","6/7/2013","37,889,999,999,999,904","","","False"
"28","6/14/2013","37,710,000,000,000,000","","","False"
"28","6/21/2013","3,766","","","False"
"28","6/28/2013","3,781","","","False"
"28","7/5/2013","3,753","","","False"
"28","7/12/2013","3,737","","","False"
"28","7/19/2013","3,823","","","False"
"28","7/26/2013","3,865","","","False"
"29","2/5/2010","27,880,000,000,000,000","13,152,790,320,000,000","10,064","False"
"29","2/12/2010","27,710,000,000,000,000","1,315,866,129","10,064","True"
"29","2/19/2010","2,747","131,637","10,064","False"
"29","2/26/2010","2,753","131,686","10,064","False"
"29","3/5/2010","2,766","131,735","10,064","False"
"29","3/12/2010","2,805","131,784","10,064","False"
"29","3/19/2010","28,339,999,999,999,900","1,318,242,903","10,064","False"
"29","3/26/2010","28,310,000,000,000,000","13,186,312,900,000,000","10,064","False"
"29","4/2/2010","2,826","1,319,019,677","10.16","False"
"29","4/9/2010","28,489,999,999,999,900","1,319,408,065","10.16","False"
"29","4/16/2010","2,885","1,319,809","10.16","False"
"29","4/23/2010","2,895","1,320,226,667","10.16","False"
"29","4/30/2010","2,935","1,320,644,333","10.16","False"
"29","5/7/2010","29,810,000,000,000,000","1,321,062","10.16","False"
"29","5/14/2010","2,983","132,152,129","10.16","False"
"29","5/21/2010","29,610,000,000,000,000","1,322,230,323","10.16","False"
"29","5/28/2010","2,906","1,322,939,355","10.16","False"
"29","6/4/2010","28,569,999,999,999,900","1,323,648,387","10.16","False"
"29","6/11/2010","2.83","1,324,357,419","10.16","False"
"29","6/18/2010","2,805","13,247,333,329,999,900","10.16","False"
"29","6/25/2010","2.81","1,324,976","10.16","False"
"29","7/2/2010","2,815","1,325,218,667","10,409","False"
"29","7/9/2010","2,806","13,254,613,329,999,900","10,409","False"
"29","7/16/2010","27,960,000,000,000,000","1,325,667,742","10,409","False"
"29","7/23/2010","2,784","1,325,825,806","10,409","False"
"29","7/30/2010","2,792","1,325,983,871","10,409","False"
"29","8/6/2010","2,792","1,326,141,935","10,409","False"
"29","8/13/2010","2.81","132.63","10,409","False"
"29","8/20/2010","27,960,000,000,000,000","1,326,616,129","10,409","False"
"29","8/27/2010","2.77","1,326,932,258","10,409","False"
"29","9/3/2010","2,735","13,272,483,870,000,000","10,409","False"
"29","9/10/2010","2,717","1,327,564,516","10,409","True"
"29","9/17/2010","2,716","13,276,706,670,000,000","10,409","False"
"29","9/24/2010","2,718","13,276,193,329,999,900","10,409","False"
"29","10/1/2010","2,717","1,327,568","10,524,000,000,000,000","False"
"29","10/8/2010","27,760,000,000,000,000","13,275,166,670,000,000","10,524,000,000,000,000","False"
"29","10/15/2010","2,878","1,327,633,548","10,524,000,000,000,000","False"
"29","10/22/2010","29,189,999,999,999,900","1,328,170,968","10,524,000,000,000,000","False"
"29","10/29/2010","2,938","1,328,708,387","10,524,000,000,000,000","False"
"29","11/5/2010","2,938","13,292,458,059,999,900","10,524,000,000,000,000","False"
"29","11/12/2010","29,610,000,000,000,000","1,329,783,226","10,524,000,000,000,000","False"
"29","11/19/2010","3.03","1,329,172","10,524,000,000,000,000","False"
"29","11/26/2010","3.07","1,328,369,333","10,524,000,000,000,000","True"
"29","12/3/2010","3,065","1,327,566,667","10,524,000,000,000,000","False"
"29","12/10/2010","31,319,999,999,999,900","1,326,764","10,524,000,000,000,000","False"
"29","12/17/2010","3,139","13,268,045,159,999,900","10,524,000,000,000,000","False"
"29","12/24/2010","3.15","1,327,477,419","10,524,000,000,000,000","False"
"29","12/31/2010","3,177","13,281,503,229,999,900","10,524,000,000,000,000","True"
"29","1/7/2011","3,193","1,328,823,226","10,255,999,999,999,900","False"
"29","1/14/2011","3,215","1,329,510,645","10,255,999,999,999,900","False"
"29","1/21/2011","32,319,999,999,999,900","1,330,285,161","10,255,999,999,999,900","False"
"29","1/28/2011","32,430,000,000,000,000","1,331,059,677","10,255,999,999,999,900","False"
"29","2/4/2011","3.24","13,318,341,940,000,000","10,255,999,999,999,900","False"
"29","2/11/2011","3,255","133,260,871","10,255,999,999,999,900","True"
"29","2/18/2011","3,263","1,333,701,429","10,255,999,999,999,900","False"
"29","2/25/2011","3,281","1,334,921,429","10,255,999,999,999,900","False"
"29","3/4/2011","3,437","1,336,141,429","10,255,999,999,999,900","False"
"29","3/11/2011","3.6","1,337,361,429","10,255,999,999,999,900","False"
"29","3/18/2011","3,634","1,338,492,258","10,255,999,999,999,900","False"
"29","3/25/2011","36,239,999,999,999,904","1,339,587,419","10,255,999,999,999,900","False"
"29","4/1/2011","3,638","1,340,682,581","9,966,000,000,000,000","False"
"29","4/8/2011","3.72","13,417,777,420,000,000","9,966,000,000,000,000","False"
"29","4/15/2011","3,823","1,342,784,667","9,966,000,000,000,000","False"
"29","4/22/2011","39,189,999,999,999,904","1,343,571","9,966,000,000,000,000","False"
"29","4/29/2011","3,988","1,344,357,333","9,966,000,000,000,000","False"
"29","5/6/2011","4,078","13,451,436,669,999,900","9,966,000,000,000,000","False"
"29","5/13/2011","4,095","134,593","9,966,000,000,000,000","False"
"29","5/20/2011","4,101","1,346,803,871","9,966,000,000,000,000","False"
"29","5/27/2011","4,034","1,347,677,742","9,966,000,000,000,000","False"
"29","6/3/2011","39,730,000,000,000,000","13,485,516,130,000,000","9,966,000,000,000,000","False"
"29","6/10/2011","3,924","13,494,254,840,000,000","9,966,000,000,000,000","False"
"29","6/17/2011","3,873","1,350,837,333","9,966,000,000,000,000","False"
"29","6/24/2011","38,510,000,000,000,000","13,526,526,669,999,900","9,966,000,000,000,000","False"
"29","7/1/2011","3,815","1,354,468","9,863","False"
"29","7/8/2011","3,784","1,356,283,333","9,863","False"
"29","7/15/2011","3,827","1,357,837,419","9,863","False"
"29","7/22/2011","38,819,999,999,999,904","1,358,738,387","9,863","False"
"29","7/29/2011","3,898","1,359,639,355","9,863","False"
"29","8/5/2011","3,903","13,605,403,230,000,000","9,863","False"
"29","8/12/2011","3.88","136,144,129","9,863","False"
"29","8/19/2011","3.82","136,183,129","9,863","False"
"29","8/26/2011","37,960,000,000,000,000","1,362,136,129","9,863","False"
"29","9/2/2011","3,784","13,624,409,680,000,000","9,863","False"
"29","9/9/2011","38,089,999,999,999,904","13,627,458,059,999,900","9,863","True"
"29","9/16/2011","38,089,999,999,999,904","1,363,145","9,863","False"
"29","9/23/2011","3,758","13,636,700,000,000,000","9,863","False"
"29","9/30/2011","36,839,999,999,999,904","1,364,195","9,863","False"
"29","10/7/2011","3,633","136,472","9,357,000,000,000,000","False"
"29","10/14/2011","3,583","1,365,150,968","9,357,000,000,000,000","False"
"29","10/21/2011","36,180,000,000,000,000","13,650,177,419,999,900","9,357,000,000,000,000","False"
"29","10/28/2011","36,039,999,999,999,904","1,364,884,516","9,357,000,000,000,000","False"
"29","11/4/2011","35,860,000,000,000,000","136,475,129","9,357,000,000,000,000","False"
"29","11/11/2011","3.57","1,364,618,065","9,357,000,000,000,000","False"
"29","11/18/2011","3,571","1,364,666,667","9,357,000,000,000,000","False"
"29","11/25/2011","3,536","1,364,788","9,357,000,000,000,000","True"
"29","12/2/2011","35,010,000,000,000,000","13,649,093,330,000,000","9,357,000,000,000,000","False"
"29","12/9/2011","3.47","13,650,306,669,999,900","9,357,000,000,000,000","False"
"29","12/16/2011","3,445","13,653,351,609,999,900","9,357,000,000,000,000","False"
"29","12/23/2011","34,130,000,000,000,000","1,365,883,871","9,357,000,000,000,000","False"
"29","12/30/2011","34,019,999,999,999,900","1,366,432,581","9,357,000,000,000,000","True"
"29","1/6/2012","34,389,999,999,999,900","136,698,129","8,988","False"
"29","1/13/2012","3,523","136,753","8,988","False"
"29","1/20/2012","3,542","13,685,641,940,000,000","8,988","False"
"29","1/27/2012","3,568","13,695,983,869,999,900","8,988","False"
"29","2/3/2012","3,633","1,370,632,581","8,988","False"
"29","2/10/2012","3,655","1,371,666,774","8,988","True"
"29","2/17/2012","37,030,000,000,000,000","1,372,583,103","8,988","False"
"29","2/24/2012","37,510,000,000,000,000","1,373,411,034","8,988","False"
"29","3/2/2012","3,827","1,374,238,966","8,988","False"
"29","3/9/2012","38,760,000,000,000,000","13,750,668,969,999,900","8,988","False"
"29","3/16/2012","3,867","13,758,438,710,000,000","8,988","False"
"29","3/23/2012","3,889","13,765,529,030,000,000","8,988","False"
"29","3/30/2012","39,210,000,000,000,000","1,377,261,935","8,988","False"
"29","4/6/2012","3,957","13,779,709,680,000,000","9.14","False"
"29","4/13/2012","4,025","137,868","9.14","False"
"29","4/20/2012","4,046","1,379,230,667","9.14","False"
"29","4/27/2012","4,023","1,379,781,333","9.14","False"
"29","5/4/2012","3,991","1,380,332","9.14","False"
"29","5/11/2012","3,947","1,380,882,667","9.14","False"
"29","5/18/2012","38,989,999,999,999,904","13,810,658,059,999,900","9.14","False"
"29","5/25/2012","3.85","1,381,101,935","9.14","False"
"29","6/1/2012","3,798","13,811,380,649,999,900","9.14","False"
"29","6/8/2012","37,460,000,000,000,000","13,811,741,940,000,000","9.14","False"
"29","6/15/2012","36,830,000,000,000,000","13,812,953,330,000,000","9.14","False"
"29","6/22/2012","36,289,999,999,999,904","1,381,629","9.14","False"
"29","6/29/2012","3,577","1,381,962,667","9.14","False"
"29","7/6/2012","35,380,000,000,000,000","13,822,963,330,000,000","9,419","False"
"29","7/13/2012","35,610,000,000,000,000","138,263","9,419","False"
"29","7/20/2012","3.61","1,382,331,935","9,419","False"
"29","7/27/2012","3,701","13,820,338,710,000,000","9,419","False"
"29","8/3/2012","3,698","13,817,358,059,999,900","9,419","False"
"29","8/10/2012","3,772","1,381,437,742","9,419","False"
"29","8/17/2012","3.84","1,381,857,097","9,419","False"
"29","8/24/2012","38,739,999,999,999,904","1,382,814,516","9,419","False"
"29","8/31/2012","3,884","1,383,771,935","9,419","False"
"29","9/7/2012","39,210,000,000,000,000","1,384,729,355","9,419","True"
"29","9/14/2012","3,988","1,385,673","9,419","False"
"29","9/21/2012","4,056","1,386,534","9,419","False"
"29","9/28/2012","4,018","1,387,395","9,419","False"
"29","10/5/2012","4,027","1,388,256","9,151","False"
"29","10/12/2012","4,029","1,389,117","9,151","False"
"29","10/19/2012","4","1,388,336,129","9,151","False"
"29","10/26/2012","3,917","1,387,281,613","9,151","False"
"29","11/2/2012","38,169,999,999,999,904","13,862,270,969,999,900","9,151","False"
"29","11/9/2012","3,792","1,385,172,581","9,151","False"
"29","11/16/2012","37,539,999,999,999,904","1,384,473","9,151","False"
"29","11/23/2012","3,727","1,384,246,667","9,151","True"
"29","11/30/2012","3,713","1,384,020,333","9,151","False"
"29","12/7/2012","3,679","1,383,794","9,151","False"
"29","12/14/2012","3,639","1,383,685,484","9,151","False"
"29","12/21/2012","3,574","1,384,283,871","9,151","False"
"29","12/28/2012","3.56","1,384,882,258","9,151","True"
"29","1/4/2013","3,577","1,385,480,645","8,951","False"
"29","1/11/2013","3,595","13,860,790,319,999,900","8,951","False"
"29","1/18/2013","3,593","13,867,016,130,000,000","8,951","False"
"29","1/25/2013","35,789,999,999,999,900","13,873,338,710,000,000","8,951","False"
"29","2/1/2013","3,608","13,879,661,289,999,900","8,951","False"
"29","2/8/2013","3,755","13,885,983,869,999,900","8,951","True"
"29","2/15/2013","3,807","1,389,004,286","8,951","False"
"29","2/22/2013","3,866","13,888,442,859,999,900","8,951","False"
"29","3/1/2013","3,885","1,388,684,286","8,951","False"
